Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,25%,55%,10%,0%,10%.1,0%.1,0%.2,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
4,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate4,Candidate4_SAP_TA_ABAP_1,50,75,100,100,100,100,100,74,"1. Worked on core ABAP development. However, there is a limited mention of interface work.
2. He has worked on Xerox, but can't make it out for other projects, so giving 50%
3. 3.5 years of ABAP experience, so 70% on years of experience.",English,Pune,India,,,,,,,,,,,,,
5,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate5,Candidate5_SAP_TA_ABAP_1,50,100,100,100,100,100,100,88,1. Worked on Manufacturing and Banking domains. So giving 50% in domain.,English,Pune,India,,,,,,,,,,,,,
6,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate6,Candidate6_SAP_TA_ABAP_1,0,100,100,100,100,100,100,75,1. No domain experience of Manufacturing and indsutrial machine.,English,Pune,India,,,,,,,,,,,,,
7,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate7,Candidate7_SAP_TA_ABAP_1,0,0,0,0,0,0,0,0,1. It is blank resume. Nothing in it,English,Pune,India,,,,,,,,,,,,,
8,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate8,Candidate8_SAP_TA_ABAP_1,100,100,100,100,100,100,100,100,,English,Pune,India,,,,,,,,,,,,,
9,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate9,Candidate9_SAP_TA_ABAP_1,50,100,100,100,100,100,100,88,1. Only one company is manufacuring so 50% given.,English,Pune,India,,,,,,,,,,,,,
10,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate10,Candidate10_SAP_TA_ABAP_1,100,100,100,100,100,100,100,100,,English,Pune,India,,,,,,,,,,,,,
11,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate11,Candidate11_SAP_TA_ABAP_1,50,100,100,80,100,100,100,88,"1. No mfg experience. The nearest is an automobile
2. Only 4 years of experience",English,Pune,India,,,,,,,,,,,,,
12,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate12,Candidate12_SAP_TA_ABAP_1,80,100,100,100,100,100,100,95,"1: manufacturing experience is there, but not to satisfy complete experience.",English,Pune,India,,,,,,,,,,,,,
13,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate13,Candidate13_SAP_TA_ABAP_1,0,100,100,100,80,100,100,73,"1: No mfg experience. 
2: He is SAP developer, not yet completly technical consultant",English,Pune,India,,,,,,,,,,,,,
14,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate14,Candidate14_SAP_TA_ABAP_1,0,100,100,100,100,100,100,75,1: no mfg experience,English,Pune,India,,,,,,,,,,,,,
15,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate15,Candidate15_SAP_TA_ABAP_1,100,100,100,75,100,100,100,100,1: 4 years of experience,English,Pune,India,,,,,,,,,,,,,
16,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate16,Candidate16_SAP_TA_ABAP_1,80,100,100,75,85,100,100,94,"1: 4 years of experience
2: Mfg experience is there but also other domain experience too out of the 4.5 years experience",English,Pune,India,,,,,,,,,,,,,
17,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate17,Candidate17_SAP_TA_ABAP_1,50,100,100,100,90,100,100,87,"1: has various experience including mfg in his 7 years - hence 50% for mfg
2: He is not yet technical consultant",English,Pune,India,,,,,,,,,,,,,
18,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate18,Candidate18_SAP_TA_ABAP_1,0,100,100,100,100,100,100,75,1: no mfg experience,English,Pune,India,,,,,,,,,,,,,
19,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate19,Candidate19_SAP_TA_ABAP_1,0,100,100,100,100,100,100,75,1: no mfg experience,English,Pune,India,,,,,,,,,,,,,
20,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate20,Candidate20_SAP_TA_ABAP_1,75,100,100,100,90,100,100,93,"1: limited mfg experience
2: worked as ABAP developer , not yet technical consultant",English,Pune,India,,,,,,,,,,,,,
21,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate21,Candidate21_SAP_TA_ABAP_1,0,100,100,100,75,100,100,73,"1: no mfg experience.
3: worked mostly as quality consultant",English,Pune,India,,,,,,,,,,,,,
22,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate22,Candidate22_SAP_TA_ABAP_1,0,100,100,100,100,100,100,75,1: no mfg experience,English,Pune,India,,,,,,,,,,,,,
23,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate23,Candidate23_SAP_TA_ABAP_1,75,0,75,100,100,100,100,36,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
24,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate24,Candidate24_SAP_TA_ABAP_1,0,0,25,100,100,100,100,13,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
25,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate25,Candidate25_SAP_TA_ABAP_1,100,0,100,50,0,100,100,35,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
26,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate26,Candidate26_SAP_TA_ABAP_1,0,0,0,50,0,100,100,0,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
27,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate27,Candidate27_SAP_TA_ABAP_1,100,0,100,100,100,100,100,45,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
28,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate28,Candidate28_SAP_TA_ABAP_1,100,0,100,100,100,100,100,45,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
29,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate29,Candidate29_SAP_TA_ABAP_1,100,0,100,100,100,100,100,45,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
30,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate30,Candidate30_SAP_TA_ABAP_1,50,0,0,100,100,0,100,23,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
31,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate31,Candidate31_SAP_TA_ABAP_1,100,0,0,100,100,100,100,35,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
32,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate32,Candidate32_SAP_TA_ABAP_1,0,0,0,100,100,100,100,10,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
33,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate33,Candidate33_SAP_TA_ABAP_1,50,0,0,100,100,100,100,23,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
34,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate34,Candidate34_SAP_TA_ABAP_1,0,0,0,100,100,100,100,10,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
35,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate35,Candidate35_SAP_TA_ABAP_1,50,0,0,50,100,100,100,23,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
36,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate36,Candidate36_SAP_TA_ABAP_1,50,0,100,100,100,100,100,33,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
37,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate37,Candidate37_SAP_TA_ABAP_1,50,0,0,100,100,100,100,23,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
38,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate38,Candidate38_SAP_TA_ABAP_1,100,0,10,100,100,100,100,36,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
39,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate39,Candidate39_SAP_TA_ABAP_1,100,0,100,100,100,100,100,45,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
40,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate40,Candidate40_SAP_TA_ABAP_1,100,0,0,80,100,100,100,35,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
41,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate41,Candidate41_SAP_TA_ABAP_1,100,0,0,100,100,100,100,35,SAP FA CS resumes are put to create 0 % technical mismatch cases,English,Pune,India,,,,,,,,,,,,,
101,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate101,Candidate101_SAP_TA_ABAP_1,75,90,85,100,100,100,100,87,"Industry: (Automobile) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
102,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate102,Candidate102_SAP_TA_ABAP_1,0,95,80,100,100,100,100,70,"Industry: (Finance) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
103,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate103,Candidate103_SAP_TA_ABAP_1,0,70,90,60,100,100,100,58,"Industry: (Cons. Goods) , Yrs of exp:(3 Yrs)",English,Pune,India,,,,,,,,,,,,,
104,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate104,Candidate104_SAP_TA_ABAP_1,0,85,75,100,100,100,100,64,"Industry: (IT Services) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
105,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate105,Candidate105_SAP_TA_ABAP_1,100,100,95,100,100,100,100,100,"Industry: (Manufac.) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
106,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate106,Candidate106_SAP_TA_ABAP_1,0,60,80,80,100,100,100,51,"Industry: (Retail) , Yrs of exp:(4 Yrs)",English,Pune,India,,,,,,,,,,,,,
107,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate107,Candidate107_SAP_TA_ABAP_1,100,90,90,100,100,100,100,94,"Industry: (HiTech Mfg) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
108,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate108,Candidate108_SAP_TA_ABAP_1,50,75,85,100,100,100,100,72,"Industry: (Utilities) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
109,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate109,Candidate109_SAP_TA_ABAP_1,0,80,70,100,100,100,100,61,"Industry: (Logistics) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
110,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate110,Candidate110_SAP_TA_ABAP_1,0,95,90,100,100,100,100,71,"Industry: (Insurance) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
111,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate111,Candidate111_SAP_TA_ABAP_1,100,95,90,100,100,100,100,96,"Industry: (Siemens - Industrial) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
112,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate112,Candidate112_SAP_TA_ABAP_1,75,80,85,100,100,100,100,81,"Industry: (Honda - Auto) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
113,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate113,Candidate113_SAP_TA_ABAP_1,0,70,80,100,100,100,100,57,"Industry: (Nike - Retail) , Yrs of exp:(5 Yrs)",English,Pune,India,,,,,,,,,,,,,
114,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate114,Candidate114_SAP_TA_ABAP_1,100,90,95,100,100,100,100,94,"Industry: (Pfizer - Mfg) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
115,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate115,Candidate115_SAP_TA_ABAP_1,50,85,75,100,100,100,100,77,"Industry: (Tata Power - Util) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
116,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate116,Candidate116_SAP_TA_ABAP_1,100,75,90,100,100,100,100,85,"Industry: (Caterpillar - Industrial) , Yrs of exp:(14 Yrs)",English,Pune,India,,,,,,,,,,,,,
117,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate117,Candidate117_SAP_TA_ABAP_1,0,95,80,60,100,100,100,70,"Industry: (Wipro - IT) , Yrs of exp:(3 Yrs)",English,Pune,India,,,,,,,,,,,,,
118,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate118,Candidate118_SAP_TA_ABAP_1,75,85,85,100,100,100,100,84,"Industry: (Nissan - Auto) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
119,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate119,Candidate119_SAP_TA_ABAP_1,100,90,90,100,100,100,100,94,"Industry: (John Deere - Industrial) , Yrs of exp:(11 Yrs)",English,Pune,India,,,,,,,,,,,,,
120,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate120,Candidate120_SAP_TA_ABAP_1,0,80,70,100,100,100,100,61,"Industry: (Google - HiTech) , Yrs of exp:(5.5 Yrs)",English,Pune,India,,,,,,,,,,,,,
121,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate121,Candidate121_SAP_TA_ABAP_1,100,85,95,100,100,100,100,91,"Industry: (Reliance - Mfg) , Yrs of exp:(13 Yrs)",English,Pune,India,,,,,,,,,,,,,
122,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate122,Candidate122_SAP_TA_ABAP_1,50,70,80,80,100,100,100,69,"Industry: (Adani Power - Util) , Yrs of exp:(4 Yrs)",English,Pune,India,,,,,,,,,,,,,
123,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate123,Candidate123_SAP_TA_ABAP_1,0,95,85,100,100,100,100,71,"Industry: (HDFC - Finance) , Yrs of exp:(10 Yrs)",English,Pune,India,,,,,,,,,,,,,
124,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate124,Candidate124_SAP_TA_ABAP_1,100,80,90,100,100,100,100,88,"Industry: (Leybold - Industrial) , Yrs of exp:(6 Yrs)",English,Pune,India,,,,,,,,,,,,,
125,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate125,Candidate125_SAP_TA_ABAP_1,75,90,75,100,100,100,100,86,"Industry: (Toyota - Auto) , Yrs of exp:(9 Yrs)",English,Pune,India,,,,,,,,,,,,,
126,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate126,Candidate126_SAP_TA_ABAP_1,100,85,85,100,100,100,100,90,"Industry: (Atlas Copco - Industrial) , Yrs of exp:(7 Yrs)",English,Pune,India,,,,,,,,,,,,,
127,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate127,Candidate127_SAP_TA_ABAP_1,0,75,80,100,100,100,100,59,"Industry: (FedEx - Logistic) , Yrs of exp:(12 Yrs)",English,Pune,India,,,,,,,,,,,,,
128,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate128,Candidate128_SAP_TA_ABAP_1,100,0,90,100,100,100,100,44,"Industry: (Nestlé - Cons. Goods) , Yrs of exp:(8 Yrs)",English,Pune,India,,,,,,,,,,,,,
129,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate129,Candidate129_SAP_TA_ABAP_1,100,95,95,100,100,100,100,97,"Industry: (Boeing - Mfg) , Yrs of exp:(15 Yrs)",English,Pune,India,,,,,,,,,,,,,
130,SAP_TA_ABAP_1,"Manufacturing, Industrial Machine","SAP ABAP, IDOC, RFC, BAPI, SAP interface","Team Player, Proactive, Good communication, Hardworking",5,"Technical Analyst, Developer",Bachelor of Engineering,,Candidate130,Candidate130_SAP_TA_ABAP_1,50,80,80,100,100,100,100,75,"Industry: (Torrent Power - Util) , Yrs of exp:(5 Yrs)",English,Pune,India,,,,,,,,,,,,,
